date,flight_id,scale,index_url,frame_status,reference_image_url,county_name,county_url
1974-01-21,74-006-01581,['32500'],http://mil.library.ucsb.edu/ap_indexes/7400601581,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1973-12-18,73-207-01584,['130000'],http://mil.library.ucsb.edu/ap_indexes/7320701584,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1973-04-04,73-054-00995,['130000'],http://mil.library.ucsb.edu/ap_indexes/7305400995,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1973-04-03,73-051-01057,['400000'],http://mil.library.ucsb.edu/ap_indexes/7305101057,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1973-04-03,73-051-01058,['400000'],http://mil.library.ucsb.edu/ap_indexes/7305101058,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1973-01-04,73-003-00882,['130000'],http://mil.library.ucsb.edu/ap_indexes/7300300882,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1972-10-06,72-175-00726,['130000'],http://mil.library.ucsb.edu/ap_indexes/7217500726,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1969-08-05,CH2M-1969-HC,['24000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1969hc,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1964-10-01,C-24868,['90000'],http://mil.library.ucsb.edu/ap_indexes/c24868,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1964-06-27,C-24783-RC,['4000'],http://mil.library.ucsb.edu/ap_indexes/c24783rc,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1957-01-01,CAS-1957,"['24000', '12000']",http://mil.library.ucsb.edu/ap_indexes/cas1957,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1955-07-31,DDC-1955,['20000'],http://mil.library.ucsb.edu/ap_indexes/ddc1955,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1954-07-19,CVL-1954,['20000'],http://mil.library.ucsb.edu/ap_indexes/cvl1954,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1953-06-03,C-19180,['40000'],http://mil.library.ucsb.edu/ap_indexes/c19180,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1952-07-03,CVN-1952,['20000'],http://mil.library.ucsb.edu/ap_indexes/cvn1952,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1947-09-26,CDF2,['20000'],http://mil.library.ucsb.edu/ap_indexes/cdf2,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1941-10-29,CVL-1942,['20000'],http://mil.library.ucsb.edu/ap_indexes/cvl1942,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1941-10-17,C-7490,['18000'],http://mil.library.ucsb.edu/ap_indexes/c7490,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1941-09-12,CVN-1941,['20000'],http://mil.library.ucsb.edu/ap_indexes/cvn1941,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1932-03-21,C-2000,['12000'],http://mil.library.ucsb.edu/ap_indexes/c2000,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1932-03-21,C-2010,['12000'],http://mil.library.ucsb.edu/ap_indexes/c2010,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
1931-08-26,C-1680,['12000'],http://mil.library.ucsb.edu/ap_indexes/c1680,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Humboldt.jpg,Humboldt,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=196&state_id=5
2006-08-31,EAG-CV-06B,['26000'],http://mil.library.ucsb.edu/ap_indexes/eagcv06b,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
2006-02-20,EAG-IMP-06,['30000'],http://mil.library.ucsb.edu/ap_indexes/eagimp06,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1997-01-01,NAPP-3C,['40000'],http://mil.library.ucsb.edu/ap_indexes/napp3c,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1992-09-26,GS-VFNI,['40000'],http://mil.library.ucsb.edu/ap_indexes/gsvfni,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1992-01-01,NAPP-2C,['40000'],http://mil.library.ucsb.edu/ap_indexes/napp2c,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1990-05-30,90-086-04026,['65000'],http://mil.library.ucsb.edu/ap_indexes/9008604026,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1987-01-01,NAPP,['40000'],http://mil.library.ucsb.edu/ap_indexes/napp,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1985-11-01,LAFR-YPG-GB-AZ-CA,['24000'],http://mil.library.ucsb.edu/ap_indexes/lafrypggbazca,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1983-01-01,NHAP-84,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap84,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1982-01-01,NHAP-83,"['58000', '80000']",http://mil.library.ucsb.edu/ap_indexes/nhap83,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1981-12-02,82-021-03037,['65000'],http://mil.library.ucsb.edu/ap_indexes/8202103037,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1981-06-01,81-093-02980,['32500'],http://mil.library.ucsb.edu/ap_indexes/8109302980,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1980-06-30,NHAP-80,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap80,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1980-01-01,GS-SLAR,"['250000', '1000000']",http://mil.library.ucsb.edu/ap_indexes/gsslar,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1980-01-01,NHAP-81,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap81,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1979-06-08,79-072-02767,['130000'],http://mil.library.ucsb.edu/ap_indexes/7907202767,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1979-06-08,79-072-02768,['130000'],http://mil.library.ucsb.edu/ap_indexes/7907202768,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-Holtville,['20000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24holtville,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-El-Centro,['20000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24elcentro,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-Imperial,['20000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24imperial,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-Salton-Sea-24K,['24000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24saltonsea24k,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-Calexico,['20000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24calexico,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-Ocotillo,['20000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24ocotillo,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1978-12-05,CH2M-1978-CAN24-Salton-Sea-12K,['12000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1978can24saltonsea12k,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1977-09-20,TG-3699,['24000'],http://mil.library.ucsb.edu/ap_indexes/tg3699,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1977-07-08,77-098-02517,['65000'],http://mil.library.ucsb.edu/ap_indexes/7709802517,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1977-07-08,77-098-02518,['65000'],http://mil.library.ucsb.edu/ap_indexes/7709802518,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1977-07-07,77-096-02514,['65000'],http://mil.library.ucsb.edu/ap_indexes/7709602514,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1977-07-07,77-096-02515,['65000'],http://mil.library.ucsb.edu/ap_indexes/7709602515,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1977-04-16,TG-3663,"['7200', '8400']",http://mil.library.ucsb.edu/ap_indexes/tg3663,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1976-05-22,TG-3594,['12000'],http://mil.library.ucsb.edu/ap_indexes/tg3594,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1976-01-28,WAS-G13,['24000'],http://mil.library.ucsb.edu/ap_indexes/wasg13,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1975-07-10,HB-XW,['6000'],http://mil.library.ucsb.edu/ap_indexes/hbxw,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1973-05-16,73-076-01176,['130000'],http://mil.library.ucsb.edu/ap_indexes/7307601176,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1973-05-01,73-069-01146,['130000'],http://mil.library.ucsb.edu/ap_indexes/7306901146,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1972-08-29,NASA-MSC-212-SITES-27-AND-254-FLT-1-2-R-1,['10000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc212sites27and254flt12r1,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1972-08-29,NASA-MSC-212-SITES-27-AND-254-FLT-1-2-R-2,['10000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc212sites27and254flt12r2,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1971-06-30,AN-AY,"['12000', '24000']",http://mil.library.ucsb.edu/ap_indexes/anay,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1971-04-05,NASA-MSC-164-SITES-254-AND-260-FLT-7-R-51,['120000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc164sites254and260flt7r51,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1971-04-05,NASA-MSC-164-SITES-254-AND-260-FLT-7-R-52,['60000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc164sites254and260flt7r52,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1971-04-05,NASA-MSC-164-SITES-254-AND-260-FLT-7-R-49,['120000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc164sites254and260flt7r49,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1969-01-23,HB-NM,['5760'],http://mil.library.ucsb.edu/ap_indexes/hbnm,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1968-07-17,USAF-059,['140000'],http://mil.library.ucsb.edu/ap_indexes/usaf059,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1968-06-17,WAS-G04,['16000'],http://mil.library.ucsb.edu/ap_indexes/wasg04,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1966-11-11,Universe-108-2,['15000'],http://mil.library.ucsb.edu/ap_indexes/universe1082,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1966-10-02,Universe-108-4,['25000'],http://mil.library.ucsb.edu/ap_indexes/universe1084,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1964-10-01,C-24868,['90000'],http://mil.library.ucsb.edu/ap_indexes/c24868,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1964-03-19,C-24735,['24000'],http://mil.library.ucsb.edu/ap_indexes/c24735,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1964-01-01,C-24906,['72000'],http://mil.library.ucsb.edu/ap_indexes/c24906,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1959-06-10,C-23566,['24000'],http://mil.library.ucsb.edu/ap_indexes/c23566,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1959-06-09,ABN-1959,['20000'],http://mil.library.ucsb.edu/ap_indexes/abn1959,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1959-04-01,C-23578,"['24000', '20000', '12000']",http://mil.library.ucsb.edu/ap_indexes/c23578,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1956-08-18,PAI-76V-9,['12000'],http://mil.library.ucsb.edu/ap_indexes/pai76v9,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1954-07-01,AMS-145,['63000'],http://mil.library.ucsb.edu/ap_indexes/ams145,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1953-09-01,C-19640,['10000'],http://mil.library.ucsb.edu/ap_indexes/c19640,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1953-04-18,ABN-1953,['20000'],http://mil.library.ucsb.edu/ap_indexes/abn1953,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1953-04-15,AXM-1953A,['20000'],http://mil.library.ucsb.edu/ap_indexes/axm1953a,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1952-06-04,C-17850,['48000'],http://mil.library.ucsb.edu/ap_indexes/c17850,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1951-01-31,C-16107,['20000'],http://mil.library.ucsb.edu/ap_indexes/c16107,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1951-01-05,C-16003,"['20000', '20004']",http://mil.library.ucsb.edu/ap_indexes/c16003,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1950-04-21,C-15152,['24000'],http://mil.library.ucsb.edu/ap_indexes/c15152,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1949-07-01,C-14031,"['24000', '9600']",http://mil.library.ucsb.edu/ap_indexes/c14031,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1949-05-21,C-13560,['12000'],http://mil.library.ucsb.edu/ap_indexes/c13560,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1948-06-23,C-12685,['56400'],http://mil.library.ucsb.edu/ap_indexes/c12685,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1948-06-01,C-12685X,['56400'],http://mil.library.ucsb.edu/ap_indexes/c12685x,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1948-01-09,C-12120,['12000'],http://mil.library.ucsb.edu/ap_indexes/c12120,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1943-04-13,DTM,['60000'],http://mil.library.ucsb.edu/ap_indexes/dtm,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1939-03-15,C-5720,['24000'],http://mil.library.ucsb.edu/ap_indexes/c5720,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1937-01-01,C-4650,['20000'],http://mil.library.ucsb.edu/ap_indexes/c4650,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1936-04-17,C-3865,['15000'],http://mil.library.ucsb.edu/ap_indexes/c3865,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1934-02-01,C-2920X,['13500'],http://mil.library.ucsb.edu/ap_indexes/c2920x,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
1930-06-24,C-1050,['19560'],http://mil.library.ucsb.edu/ap_indexes/c1050,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Imperial.jpg,Imperial,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=197&state_id=5
2002-08-08,02-960-05700,['130000'],http://mil.library.ucsb.edu/ap_indexes/0296005700,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Inyo.jpg,Inyo,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=198&state_id=5
2002-07-23,02-644-05696,"['41000', '65000']",http://mil.library.ucsb.edu/ap_indexes/0264405696,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Inyo.jpg,Inyo,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=198&state_id=5
